1630314000,48081.3,47985.2,48109.4,47901,13.94626614,669323.417563855
1630313100,48180.3,48081.4,48203.9,48069.9,46.23857079,2227043.398857081
1630312200,48045.3,48180.2,48201.5,47970,38.28064824,1840909.465791627
1630311300,47903.2,48045.3,48049.6,47867.4,27.10056368,1299944.162317149
1630310400,47944.8,47903.2,47992.7,47847.1,46.75971719,2239521.785264715
1630309500,47859.2,47944.8,47963.5,47830.2,51.73916869,2478360.699347131
1630308600,47991.7,47859.3,47998.6,47844,24.67343766,1182651.200556395
1630307700,47816.3,47991.8,47999,47731.3,42.00273026,2011802.57921845
1630306800,47938.7,47816.4,47951.6,47701,54.27217231,2595720.209245599
1630305900,47900.1,47938.7,48065.1,47864.9,32.50699966,1559731.495505552
1630305000,47818.3,47900.1,48088.8,47558.3,101.22329065,4839674.196322315
1630304100,47872.8,47818.4,48000,47818.4,31.97484827,1531449.364718376
1630303200,48003.3,47872.9,48003.3,47850.2,37.51900757,1797298.032741476
1630302300,47966.9,48003.3,48018.3,47920.2,23.971446,1149738.584991307
1630301400,47903.4,47967.9,48029,47873,31.18564436,1495683.569703541
1630300500,47971.8,47903.4,48027,47900.5,34.99222523,1678551.927347172
1630299600,47869.7,47971.8,47988.6,47740.9,50.4267502,2413148.829380786
1630298700,47792.5,47869.8,47942.5,47743.1,38.62501218,1848554.268573675
1630297800,47929.6,47792.4,47929.9,47734.9,105.73357357,5055554.156109122
1630296900,48050.4,47929.6,48070.1,47900,71.69113556,3437346.533477983
1630296000,47962.4,48050.3,48134,47811,46.66456686,2237495.022853268
1630295100,47977.2,47962.5,48016,47806.7,68.87491189,3298552.447018873
1630294200,48045.9,47977.2,48136.3,47892.1,106.44774524,5115740.348181362
1630293300,48356.1,48036.7,48356.1,48010.3,132.96779387,6400308.359613798
1630292400,48395.6,48357.6,48449.9,48311.2,40.7187139,1970058.773271249
1630291500,48604.5,48396.1,48604.5,48395.6,34.31506724,1662914.202671804
1630290600,48618.4,48604.5,48618.8,48509,12.96963927,629722.841232852
1630289700,48539.5,48617.8,48638.1,48515.3,27.80872404,1350792.355790814
1630288800,48493,48539.4,48572.8,48458.9,22.9940101,1115723.13328363
1630287900,48576.4,48493,48584,48472,18.66750578,905445.207326839
1630287000,48608,48574.7,48750,48534,79.06430654,3847709.308380489
1630286100,48442.5,48607.9,48608,48439.8,40.20163416,1950670.643080382
1630285200,48401,48442.5,48509.2,48360.4,39.47513574,1912349.941593331
1630284300,48560.5,48400.8,48560.8,48335,62.54943759,3031384.732630082
1630283400,48625.4,48560.5,48659.7,48539,31.7884126,1545003.330499406
1630282500,48747.8,48625.5,48749,48544,39.43583067,1919117.98224276
1630281600,48763.2,48747.7,48869.4,48534.8,102.64793992,4999311.862321158
